,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,neutral_location,home_team_code,away_team_code
13547,179.0,78.0,950.0,1312.0,1.0,50.0,36.0
13548,83.0,79.0,1288.0,1309.0,0.0,85.0,51.0
13549,196.0,172.0,895.0,975.0,0.0,128.0,177.0
13550,155.0,68.0,1028.0,1342.0,0.0,58.0,61.0
13551,180.0,144.0,940.0,1072.0,0.0,153.0,81.0
13552,190.0,126.0,908.0,1131.0,0.0,80.0,150.0
13553,152.0,71.0,1044.0,1333.0,0.0,119.0,41.0
13554,156.0,46.0,1022.0,1436.0,0.0,104.0,11.0
13555,125.0,166.0,1132.0,995.0,0.0,42.0,133.0
13556,170.0,109.0,988.0,1188.0,0.0,34.0,15.0
13557,139.0,23.0,1074.0,1518.0,0.0,87.0,89.0
13558,142.0,68.0,1073.0,1342.0,1.0,208.0,161.0
13559,162.0,102.0,999.0,1224.0,0.0,167.0,145.0
13560,149.0,182.0,1058.0,922.0,1.0,0.0,16.0
13561,62.0,103.0,1375.0,1214.0,0.0,154.0,91.0
13562,187.0,119.0,914.0,1152.0,0.0,126.0,186.0
13563,135.0,33.0,1084.0,1481.0,0.0,131.0,97.0
13564,160.0,115.0,1008.0,1165.0,0.0,92.0,188.0
13565,159.0,65.0,1009.0,1360.0,0.0,118.0,201.0
13566,132.0,37.0,1091.0,1467.0,0.0,195.0,102.0
13567,200.0,118.0,886.0,1154.0,0.0,175.0,101.0
13568,122.0,161.0,1144.0,1006.0,0.0,5.0,73.0
13569,123.0,185.0,1143.0,920.0,0.0,83.0,184.0
13570,126.0,147.0,1131.0,1069.0,0.0,117.0,26.0
13571,116.0,157.0,1163.0,1019.0,0.0,130.0,123.0
13572,121.0,202.0,1148.0,868.0,0.0,132.0,64.0
13573,133.0,192.0,1088.0,904.0,0.0,158.0,165.0
13574,129.0,175.0,1106.0,956.0,0.0,179.0,39.0
13575,139.0,195.0,1074.0,896.0,0.0,66.0,56.0
13576,128.0,146.0,1127.0,1071.0,0.0,190.0,44.0
13577,112.0,202.0,1174.0,868.0,0.0,210.0,171.0
13578,144.0,80.0,1065.0,1305.0,0.0,32.0,199.0
13579,38.0,39.0,1466.0,1463.0,0.0,2.0,129.0
13580,29.0,102.0,1493.0,1212.0,0.0,193.0,111.0
13581,105.0,57.0,1206.0,1391.0,0.0,122.0,120.0
13582,20.0,74.0,1546.0,1325.0,0.0,163.0,82.0
13583,111.0,55.0,1184.0,1395.0,0.0,38.0,46.0
13584,134.0,90.0,1084.0,1265.0,0.0,63.0,45.0
13585,151.0,130.0,1054.0,1104.0,0.0,67.0,158.0
13586,135.0,128.0,1083.0,1111.0,0.0,187.0,179.0
13587,95.0,120.0,1249.0,1162.0,0.0,116.0,132.0
13588,150.0,81.0,1055.0,1299.0,0.0,66.0,209.0
13589,118.0,137.0,1165.0,1078.0,0.0,210.0,109.0
13590,51.0,61.0,1429.0,1381.0,0.0,76.0,31.0
13591,107.0,56.0,1201.0,1394.0,0.0,138.0,54.0
13592,124.0,34.0,1140.0,1482.0,0.0,190.0,139.0
13593,186.0,166.0,913.0,988.0,0.0,56.0,73.0
13594,152.0,177.0,1053.0,950.0,0.0,110.0,39.0
13595,161.0,190.0,999.0,905.0,0.0,123.0,184.0
13596,173.0,198.0,977.0,888.0,1.0,173.0,165.0
13597,82.0,102.0,1294.0,1212.0,0.0,18.0,65.0
13598,13.0,33.0,1586.0,1488.0,0.0,134.0,141.0
13599,8.0,50.0,1625.0,1430.0,0.0,49.0,88.0
13600,29.0,23.0,1493.0,1522.0,0.0,168.0,207.0
13601,27.0,86.0,1503.0,1277.0,0.0,12.0,94.0
13602,69.0,58.0,1339.0,1390.0,0.0,140.0,169.0
13603,139.0,22.0,1075.0,1532.0,0.0,107.0,151.0
13604,116.0,92.0,1169.0,1261.0,0.0,99.0,52.0
13605,1.0,210.0,1752.0,835.0,0.0,19.0,160.0
13606,42.0,52.0,1455.0,1415.0,0.0,157.0,162.0
13607,100.0,67.0,1226.0,1359.0,0.0,192.0,86.0
13608,86.0,43.0,1277.0,1442.0,0.0,85.0,48.0
13609,170.0,136.0,981.0,1081.0,0.0,20.0,176.0
13610,203.0,208.0,867.0,855.0,1.0,28.0,14.0
13611,85.0,153.0,1280.0,1047.0,1.0,183.0,119.0
13612,68.0,195.0,1340.0,890.0,0.0,41.0,80.0
13613,98.0,156.0,1235.0,1029.0,0.0,98.0,104.0
13614,44.0,161.0,1441.0,999.0,0.0,11.0,133.0
13615,23.0,169.0,1522.0,982.0,0.0,89.0,34.0
13616,79.0,143.0,1314.0,1068.0,0.0,93.0,87.0
13617,88.0,137.0,1272.0,1078.0,0.0,203.0,208.0
13618,70.0,157.0,1336.0,1019.0,0.0,161.0,167.0
13619,187.0,62.0,912.0,1377.0,0.0,16.0,154.0
13620,84.0,146.0,1292.0,1062.0,0.0,143.0,0.0
13621,31.0,183.0,1490.0,923.0,0.0,97.0,126.0
13622,97.0,145.0,1237.0,1064.0,0.0,105.0,131.0
13623,66.0,167.0,1365.0,987.0,0.0,201.0,92.0
13624,99.0,158.0,1231.0,1015.0,0.0,206.0,118.0
13625,94.0,131.0,1253.0,1094.0,0.0,108.0,195.0
13626,37.0,202.0,1470.0,872.0,0.0,102.0,175.0
13627,44.0,4.0,1441.0,1662.0,0.0,53.0,62.0
13628,59.0,62.0,1389.0,1377.0,0.0,127.0,30.0
13629,5.0,93.0,1643.0,1255.0,0.0,152.0,114.0
13630,25.0,131.0,1516.0,1094.0,0.0,200.0,113.0
13631,41.0,2.0,1461.0,1725.0,0.0,90.0,71.0
13632,139.0,172.0,1075.0,978.0,0.0,4.0,125.0
13633,36.0,64.0,1475.0,1372.0,0.0,194.0,1.0
13634,21.0,178.0,1545.0,940.0,0.0,198.0,50.0
13635,167.0,12.0,987.0,1603.0,0.0,22.0,124.0
13636,126.0,176.0,1137.0,960.0,0.0,7.0,84.0
13637,174.0,142.0,969.0,1069.0,0.0,178.0,180.0
13638,148.0,180.0,1059.0,932.0,0.0,137.0,57.0
13639,91.0,28.0,1264.0,1496.0,0.0,74.0,155.0
13640,14.0,11.0,1584.0,1604.0,0.0,55.0,182.0
13641,109.0,31.0,1191.0,1490.0,0.0,68.0,156.0
13642,179.0,18.0,933.0,1560.0,0.0,121.0,181.0
13643,47.0,7.0,1435.0,1631.0,0.0,142.0,174.0
13644,46.0,54.0,1438.0,1398.0,0.0,25.0,70.0
13645,15.0,60.0,1583.0,1382.0,0.0,95.0,78.0
13646,182.0,96.0,928.0,1242.0,0.0,112.0,9.0
13647,155.0,174.0,1032.0,969.0,0.0,58.0,177.0
13648,187.0,72.0,912.0,1327.0,0.0,128.0,61.0
13649,47.0,195.0,1435.0,890.0,0.0,96.0,10.0
13650,170.0,201.0,981.0,875.0,0.0,17.0,197.0
13651,209.0,133.0,849.0,1088.0,0.0,6.0,81.0
13652,82.0,13.0,1294.0,1586.0,0.0,18.0,134.0
13653,102.0,16.0,1212.0,1580.0,0.0,65.0,75.0
13654,50.0,109.0,1430.0,1191.0,0.0,88.0,13.0
13655,23.0,8.0,1522.0,1625.0,0.0,207.0,49.0
13656,22.0,69.0,1532.0,1339.0,0.0,151.0,140.0
13657,58.0,27.0,1390.0,1503.0,0.0,169.0,12.0
13658,52.0,210.0,1415.0,835.0,0.0,162.0,160.0
13659,92.0,42.0,1261.0,1455.0,0.0,52.0,157.0
13660,116.0,1.0,1169.0,1752.0,0.0,99.0,19.0
13661,166.0,186.0,988.0,913.0,0.0,73.0,56.0
13662,177.0,152.0,950.0,1053.0,0.0,39.0,110.0
13663,190.0,161.0,905.0,999.0,0.0,184.0,123.0
13664,198.0,173.0,888.0,977.0,0.0,165.0,173.0
13665,43.0,76.0,1442.0,1320.0,0.0,48.0,51.0
13666,136.0,170.0,1081.0,981.0,0.0,176.0,20.0
13667,119.0,59.0,1164.0,1389.0,0.0,103.0,127.0
13668,62.0,4.0,1377.0,1662.0,0.0,30.0,62.0
13669,131.0,35.0,1094.0,1476.0,0.0,113.0,164.0
13670,25.0,5.0,1516.0,1643.0,0.0,200.0,152.0
13671,41.0,139.0,1461.0,1075.0,0.0,90.0,4.0
13672,2.0,36.0,1725.0,1475.0,0.0,71.0,194.0
13673,172.0,64.0,978.0,1372.0,0.0,125.0,1.0
13674,176.0,126.0,960.0,1137.0,0.0,84.0,7.0
13675,180.0,148.0,932.0,1059.0,0.0,57.0,137.0
13676,142.0,174.0,1069.0,969.0,0.0,180.0,178.0
13677,197.0,91.0,889.0,1264.0,0.0,77.0,74.0
13678,11.0,28.0,1604.0,1496.0,0.0,182.0,155.0
13679,109.0,179.0,1191.0,933.0,0.0,68.0,121.0
13680,18.0,7.0,1560.0,1631.0,0.0,181.0,174.0
13681,31.0,47.0,1490.0,1435.0,0.0,156.0,142.0
13682,86.0,139.0,1277.0,1075.0,0.0,94.0,107.0
13683,54.0,96.0,1398.0,1242.0,0.0,70.0,9.0
13684,182.0,15.0,928.0,1583.0,0.0,112.0,95.0
13685,60.0,46.0,1382.0,1438.0,0.0,78.0,25.0
13686,75.0,21.0,1322.0,1545.0,0.0,36.0,198.0
13687,12.0,77.0,1603.0,1316.0,0.0,124.0,146.0
13688,155.0,187.0,1032.0,912.0,0.0,58.0,128.0
13689,174.0,72.0,969.0,1327.0,0.0,177.0,61.0
13690,195.0,47.0,890.0,1435.0,1.0,10.0,96.0
13691,201.0,170.0,875.0,981.0,0.0,197.0,17.0
13692,209.0,181.0,849.0,929.0,0.0,6.0,153.0
13693,85.0,195.0,1280.0,890.0,1.0,183.0,80.0
13694,127.0,68.0,1130.0,1340.0,0.0,150.0,41.0
13695,98.0,161.0,1235.0,999.0,0.0,98.0,133.0
13696,129.0,44.0,1107.0,1441.0,0.0,42.0,11.0
13697,169.0,79.0,982.0,1314.0,0.0,34.0,93.0
13698,105.0,23.0,1206.0,1522.0,0.0,15.0,89.0
13699,101.0,70.0,1223.0,1336.0,0.0,145.0,161.0
13700,157.0,88.0,1019.0,1272.0,0.0,167.0,203.0
13701,104.0,187.0,1207.0,912.0,0.0,91.0,16.0
13702,62.0,84.0,1377.0,1292.0,0.0,154.0,143.0
13703,183.0,97.0,923.0,1237.0,0.0,126.0,105.0
13704,115.0,31.0,1174.0,1490.0,0.0,186.0,97.0
13705,114.0,66.0,1175.0,1365.0,0.0,188.0,201.0
13706,167.0,99.0,987.0,1231.0,0.0,92.0,206.0
13707,113.0,37.0,1176.0,1470.0,0.0,101.0,102.0
13708,202.0,94.0,872.0,1253.0,0.0,175.0,108.0
13709,128.0,135.0,1111.0,1083.0,0.0,179.0,187.0
13710,130.0,151.0,1104.0,1054.0,0.0,158.0,67.0
13711,80.0,144.0,1305.0,1065.0,0.0,199.0,32.0
13712,39.0,38.0,1463.0,1466.0,0.0,129.0,2.0
13713,120.0,95.0,1162.0,1249.0,0.0,132.0,116.0
13714,81.0,150.0,1299.0,1055.0,0.0,209.0,66.0
13715,34.0,124.0,1482.0,1140.0,0.0,139.0,190.0
13716,90.0,134.0,1265.0,1084.0,0.0,45.0,63.0
13717,55.0,111.0,1395.0,1184.0,0.0,46.0,38.0
13718,102.0,29.0,1212.0,1493.0,0.0,111.0,193.0
13719,137.0,118.0,1078.0,1165.0,0.0,109.0,210.0
13720,74.0,20.0,1325.0,1546.0,0.0,82.0,163.0
13721,57.0,105.0,1391.0,1206.0,0.0,120.0,122.0
13722,61.0,51.0,1381.0,1429.0,0.0,31.0,76.0
13723,56.0,107.0,1394.0,1201.0,0.0,54.0,138.0
13724,119.0,176.0,1163.0,955.0,0.0,132.0,39.0
13725,124.0,162.0,1140.0,997.0,0.0,117.0,173.0
13726,60.0,79.0,1378.0,1311.0,0.0,31.0,199.0
13727,128.0,180.0,1111.0,934.0,0.0,179.0,184.0
13728,120.0,166.0,1161.0,990.0,0.0,5.0,73.0
13729,112.0,143.0,1186.0,1063.0,0.0,38.0,32.0
13730,52.0,77.0,1409.0,1319.0,0.0,35.0,33.0
13731,123.0,147.0,1155.0,1055.0,0.0,83.0,66.0
13732,20.0,92.0,1546.0,1265.0,0.0,163.0,45.0
13733,35.0,82.0,1481.0,1293.0,0.0,139.0,21.0
13734,117.0,138.0,1167.0,1076.0,0.0,166.0,109.0
13735,59.0,78.0,1386.0,1317.0,0.0,120.0,82.0
13736,51.0,72.0,1426.0,1337.0,0.0,76.0,172.0
13737,54.0,87.0,1399.0,1285.0,0.0,46.0,72.0
13738,112.0,129.0,1186.0,1106.0,0.0,130.0,158.0
13739,49.0,108.0,1433.0,1195.0,0.0,60.0,100.0
13740,124.0,142.0,1140.0,1067.0,0.0,190.0,44.0
13741,38.0,81.0,1469.0,1299.0,0.0,2.0,209.0
13742,4.0,61.0,1651.0,1371.0,0.0,62.0,127.0
13743,43.0,114.0,1454.0,1184.0,0.0,53.0,103.0
13744,6.0,132.0,1632.0,1086.0,0.0,152.0,113.0
13745,33.0,96.0,1485.0,1248.0,0.0,164.0,114.0
13746,32.0,40.0,1490.0,1460.0,0.0,194.0,90.0
13747,65.0,136.0,1367.0,1080.0,0.0,1.0,4.0
13748,2.0,175.0,1726.0,963.0,0.0,71.0,125.0
13749,76.0,47.0,1323.0,1436.0,0.0,51.0,48.0
13750,138.0,160.0,1076.0,1001.0,0.0,176.0,79.0
13751,201.0,208.0,867.0,854.0,0.0,14.0,28.0
13752,154.0,126.0,1039.0,1134.0,0.0,119.0,150.0
13753,83.0,69.0,1292.0,1339.0,1.0,183.0,41.0
13754,98.0,44.0,1236.0,1450.0,0.0,98.0,11.0
13755,156.0,130.0,1034.0,1102.0,0.0,104.0,42.0
13756,74.0,27.0,1327.0,1505.0,1.0,93.0,89.0
13757,145.0,101.0,1061.0,1220.0,0.0,87.0,15.0
13758,85.0,69.0,1287.0,1339.0,0.0,203.0,161.0
13759,141.0,99.0,1070.0,1226.0,1.0,208.0,145.0
13760,149.0,106.0,1054.0,1201.0,1.0,0.0,91.0
13761,84.0,184.0,1289.0,920.0,0.0,143.0,16.0
13762,147.0,116.0,1055.0,1168.0,0.0,131.0,186.0
13763,94.0,28.0,1252.0,1498.0,0.0,105.0,97.0
13764,97.0,67.0,1245.0,1353.0,0.0,206.0,201.0
13765,158.0,109.0,1009.0,1193.0,0.0,118.0,188.0
13766,91.0,39.0,1266.0,1466.0,0.0,108.0,102.0
13767,133.0,115.0,1084.0,1182.0,0.0,195.0,101.0
13768,42.0,105.0,1457.0,1205.0,0.0,129.0,122.0
13769,117.0,146.0,1167.0,1057.0,0.0,210.0,26.0
13770,133.0,135.0,1084.0,1083.0,0.0,187.0,63.0
13771,29.0,103.0,1495.0,1211.0,0.0,193.0,111.0
13772,14.0,196.0,1599.0,882.0,0.0,55.0,77.0
13773,13.0,90.0,1601.0,1274.0,0.0,182.0,74.0
13774,45.0,110.0,1441.0,1192.0,0.0,142.0,68.0
13775,8.0,182.0,1625.0,924.0,0.0,174.0,121.0
13776,29.0,18.0,1495.0,1563.0,0.0,156.0,181.0
13777,55.0,181.0,1395.0,933.0,0.0,70.0,112.0
13778,3.0,9.0,1715.0,1617.0,1.0,27.0,8.0
13779,48.0,15.0,1435.0,1593.0,0.0,25.0,95.0
13780,99.0,58.0,1226.0,1388.0,0.0,9.0,78.0
13781,23.0,69.0,1530.0,1339.0,0.0,198.0,36.0
13782,80.0,11.0,1310.0,1613.0,0.0,146.0,124.0
13783,127.0,45.0,1129.0,1441.0,0.0,7.0,96.0
13784,174.0,195.0,969.0,885.0,0.0,84.0,10.0
13785,168.0,137.0,986.0,1077.0,0.0,178.0,137.0
13786,150.0,187.0,1052.0,913.0,0.0,180.0,57.0
13787,56.0,107.0,1392.0,1198.0,0.0,54.0,138.0
13788,95.0,151.0,1249.0,1049.0,0.0,116.0,67.0
13789,34.0,12.0,1483.0,1602.0,0.0,141.0,134.0
13790,16.0,86.0,1586.0,1286.0,0.0,75.0,18.0
13791,7.0,31.0,1631.0,1493.0,0.0,49.0,168.0
13792,111.0,24.0,1189.0,1524.0,0.0,13.0,207.0
13793,65.0,143.0,1367.0,1063.0,0.0,169.0,107.0
13794,25.0,68.0,1520.0,1344.0,0.0,12.0,140.0
13795,89.0,21.0,1278.0,1544.0,0.0,94.0,151.0
13796,93.0,53.0,1263.0,1406.0,0.0,52.0,162.0
13797,209.0,121.0,831.0,1157.0,0.0,160.0,99.0
13798,37.0,1.0,1474.0,1755.0,0.0,157.0,19.0
13799,177.0,153.0,953.0,1040.0,0.0,177.0,58.0
13800,73.0,189.0,1336.0,911.0,0.0,61.0,128.0
13801,193.0,206.0,895.0,856.0,0.0,37.0,197.0
13802,131.0,178.0,1094.0,940.0,0.0,81.0,153.0
13803,176.0,59.0,955.0,1386.0,0.0,39.0,120.0
13804,78.0,119.0,1317.0,1163.0,0.0,82.0,132.0
13805,162.0,60.0,997.0,1378.0,1.0,173.0,31.0
13806,79.0,124.0,1311.0,1140.0,0.0,199.0,117.0
13807,72.0,128.0,1337.0,1111.0,0.0,172.0,179.0
13808,87.0,120.0,1285.0,1161.0,0.0,72.0,5.0
13809,129.0,52.0,1106.0,1409.0,0.0,158.0,35.0
13810,92.0,123.0,1265.0,1155.0,0.0,45.0,83.0
13811,147.0,20.0,1055.0,1546.0,0.0,66.0,163.0
13812,82.0,117.0,1293.0,1167.0,0.0,21.0,166.0
13813,138.0,35.0,1076.0,1481.0,0.0,109.0,139.0
13814,114.0,4.0,1184.0,1651.0,0.0,103.0,62.0
13815,61.0,43.0,1371.0,1454.0,0.0,30.0,53.0
13816,96.0,6.0,1248.0,1632.0,0.0,114.0,152.0
13817,33.0,22.0,1485.0,1536.0,0.0,164.0,200.0
13818,65.0,2.0,1367.0,1726.0,0.0,1.0,71.0
13819,136.0,32.0,1080.0,1490.0,0.0,4.0,194.0
13820,175.0,40.0,963.0,1460.0,0.0,125.0,90.0
13821,63.0,102.0,1368.0,1213.0,0.0,86.0,192.0
13822,47.0,88.0,1436.0,1281.0,0.0,48.0,85.0
13823,160.0,168.0,1001.0,986.0,0.0,79.0,20.0
13824,180.0,51.0,934.0,1426.0,0.0,184.0,76.0
13825,166.0,54.0,990.0,1399.0,0.0,73.0,46.0
13826,77.0,112.0,1319.0,1186.0,0.0,33.0,130.0
13827,142.0,49.0,1067.0,1433.0,0.0,44.0,60.0
13828,108.0,124.0,1195.0,1140.0,0.0,100.0,190.0
13829,146.0,38.0,1057.0,1469.0,0.0,26.0,2.0
13830,107.0,95.0,1198.0,1249.0,0.0,138.0,116.0
13831,36.0,14.0,1480.0,1599.0,0.0,155.0,55.0
13832,196.0,13.0,882.0,1601.0,0.0,77.0,182.0
13833,182.0,45.0,924.0,1441.0,0.0,121.0,142.0
13834,8.0,29.0,1625.0,1495.0,0.0,174.0,156.0
13835,18.0,110.0,1563.0,1192.0,0.0,181.0,68.0
13836,15.0,99.0,1593.0,1226.0,0.0,95.0,9.0
13837,181.0,48.0,933.0,1435.0,0.0,112.0,25.0
13838,58.0,55.0,1388.0,1395.0,0.0,78.0,70.0
13839,45.0,174.0,1441.0,969.0,0.0,96.0,84.0
13840,195.0,127.0,885.0,1129.0,0.0,10.0,7.0
13841,137.0,150.0,1077.0,1052.0,0.0,137.0,180.0
13842,187.0,168.0,913.0,986.0,0.0,57.0,178.0
13843,143.0,42.0,1063.0,1457.0,0.0,32.0,129.0
13844,105.0,112.0,1205.0,1186.0,0.0,122.0,38.0
13845,81.0,117.0,1299.0,1167.0,0.0,209.0,210.0
13846,135.0,29.0,1083.0,1495.0,0.0,63.0,193.0
13847,103.0,133.0,1211.0,1084.0,1.0,111.0,187.0
13848,151.0,56.0,1049.0,1392.0,0.0,67.0,54.0
13849,16.0,34.0,1586.0,1483.0,0.0,75.0,141.0
13850,12.0,104.0,1602.0,1209.0,0.0,134.0,65.0
13851,24.0,50.0,1524.0,1429.0,0.0,207.0,88.0
13852,31.0,111.0,1493.0,1189.0,0.0,168.0,13.0
13853,68.0,89.0,1344.0,1278.0,0.0,140.0,94.0
13854,28.0,26.0,1498.0,1512.0,0.0,97.0,205.0
13855,21.0,65.0,1544.0,1367.0,0.0,151.0,169.0
13856,143.0,25.0,1063.0,1520.0,0.0,107.0,12.0
13857,53.0,121.0,1406.0,1157.0,0.0,162.0,99.0
13858,1.0,93.0,1755.0,1263.0,0.0,19.0,52.0
13859,209.0,37.0,831.0,1474.0,0.0,160.0,157.0
13860,179.0,23.0,938.0,1530.0,1.0,50.0,198.0
13861,11.0,168.0,1613.0,986.0,0.0,124.0,22.0
13862,73.0,153.0,1336.0,1040.0,0.0,61.0,58.0
13863,177.0,189.0,953.0,911.0,0.0,177.0,128.0
13864,160.0,193.0,1001.0,895.0,0.0,17.0,37.0
13865,178.0,209.0,940.0,831.0,0.0,153.0,6.0
13866,154.0,196.0,1039.0,882.0,0.0,119.0,80.0
13867,83.0,126.0,1292.0,1134.0,1.0,183.0,150.0
13868,167.0,156.0,988.0,1034.0,1.0,133.0,104.0
13869,98.0,130.0,1236.0,1102.0,0.0,98.0,42.0
13870,74.0,101.0,1327.0,1220.0,1.0,93.0,15.0
13871,145.0,172.0,1061.0,974.0,0.0,87.0,34.0
13872,85.0,99.0,1287.0,1226.0,0.0,203.0,145.0
13873,141.0,159.0,1070.0,1008.0,1.0,208.0,167.0
13874,149.0,57.0,1054.0,1391.0,1.0,0.0,154.0
13875,84.0,106.0,1289.0,1201.0,0.0,143.0,91.0
13876,147.0,186.0,1055.0,915.0,0.0,131.0,126.0
13877,94.0,116.0,1252.0,1168.0,0.0,105.0,186.0
13878,97.0,109.0,1245.0,1193.0,0.0,206.0,188.0
13879,158.0,171.0,1009.0,975.0,0.0,118.0,92.0
13880,133.0,203.0,1084.0,864.0,0.0,195.0,175.0
13881,91.0,115.0,1266.0,1182.0,0.0,108.0,101.0
13882,57.0,74.0,1391.0,1327.0,0.0,154.0,93.0
13883,67.0,141.0,1353.0,1070.0,1.0,201.0,208.0
13884,84.0,101.0,1289.0,1220.0,1.0,143.0,15.0
13885,69.0,156.0,1339.0,1034.0,1.0,161.0,104.0
13886,71.0,70.0,1338.0,1340.0,1.0,201.0,93.0
13887,55.0,144.0,1398.0,1072.0,0.0,154.0,208.0
13888,147.0,81.0,1059.0,1304.0,1.0,104.0,143.0
13889,100.0,67.0,1219.0,1351.0,1.0,15.0,161.0
13890,55.0,71.0,1398.0,1338.0,0.0,154.0,201.0
13891,144.0,70.0,1072.0,1340.0,1.0,208.0,93.0
13892,147.0,100.0,1059.0,1219.0,1.0,104.0,15.0
13893,81.0,67.0,1304.0,1351.0,1.0,143.0,161.0
13894,70.0,100.0,1340.0,1219.0,1.0,93.0,15.0
13895,55.0,67.0,1398.0,1351.0,0.0,154.0,161.0
13896,100.0,67.0,1219.0,1351.0,1.0,15.0,161.0
13897,75.0,28.0,1325.0,1500.0,1.0,41.0,97.0
13898,41.0,139.0,1459.0,1075.0,0.0,102.0,87.0
13899,28.0,139.0,1500.0,1075.0,1.0,97.0,87.0
13900,41.0,75.0,1459.0,1325.0,0.0,102.0,41.0
13901,139.0,75.0,1075.0,1325.0,1.0,87.0,41.0
13902,41.0,28.0,1459.0,1500.0,0.0,102.0,97.0
13903,15.0,8.0,1602.0,1636.0,0.0,75.0,174.0
13904,24.0,12.0,1537.0,1608.0,0.0,200.0,182.0
13905,38.0,29.0,1470.0,1494.0,0.0,157.0,164.0
13906,29.0,52.0,1494.0,1416.0,0.0,194.0,88.0
13907,59.0,34.0,1381.0,1486.0,0.0,30.0,155.0
13908,58.0,23.0,1386.0,1540.0,0.0,70.0,207.0
13909,175.0,115.0,959.0,1174.0,1.0,125.0,103.0
13910,64.0,54.0,1365.0,1409.0,0.0,169.0,78.0
13911,137.0,135.0,1079.0,1082.0,0.0,107.0,4.0
13912,110.0,184.0,1181.0,919.0,0.0,68.0,121.0
13913,13.0,49.0,1607.0,1430.0,0.0,95.0,25.0
13914,14.0,19.0,1604.0,1559.0,0.0,134.0,151.0
13915,44.0,26.0,1451.0,1507.0,0.0,142.0,12.0
13916,37.0,36.0,1475.0,1476.0,0.0,156.0,141.0
13917,50.0,93.0,1422.0,1260.0,0.0,162.0,94.0
13918,32.0,45.0,1490.0,1446.0,0.0,168.0,53.0
13919,131.0,118.0,1089.0,1155.0,0.0,113.0,99.0
13920,87.0,66.0,1283.0,1356.0,0.0,18.0,1.0
13921,39.0,4.0,1465.0,1661.0,0.0,90.0,62.0
13922,16.0,1.0,1598.0,1765.0,0.0,55.0,19.0
13923,7.0,6.0,1639.0,1642.0,0.0,152.0,49.0
13924,17.0,2.0,1579.0,1733.0,0.0,181.0,71.0
13925,95.0,64.0,1251.0,1365.0,0.0,52.0,127.0
13926,114.0,98.0,1177.0,1236.0,0.0,13.0,114.0
13927,68.0,102.0,1347.0,1213.0,0.0,140.0,9.0
13928,104.0,91.0,1202.0,1267.0,0.0,65.0,74.0
13929,196.0,209.0,879.0,824.0,0.0,77.0,160.0
13930,8.0,24.0,1636.0,1537.0,0.0,174.0,200.0
13931,12.0,15.0,1608.0,1602.0,0.0,182.0,75.0
13932,52.0,38.0,1416.0,1470.0,0.0,88.0,157.0
13933,29.0,29.0,1494.0,1494.0,0.0,164.0,194.0
13934,23.0,59.0,1540.0,1381.0,0.0,207.0,30.0
13935,34.0,58.0,1486.0,1386.0,0.0,155.0,70.0
13936,64.0,175.0,1365.0,959.0,0.0,169.0,125.0
13937,115.0,54.0,1174.0,1409.0,0.0,103.0,78.0
13938,135.0,110.0,1082.0,1181.0,0.0,4.0,68.0
13939,184.0,137.0,919.0,1079.0,0.0,121.0,107.0
13940,49.0,19.0,1430.0,1559.0,0.0,25.0,151.0
13941,14.0,13.0,1604.0,1607.0,0.0,134.0,95.0
13942,36.0,44.0,1476.0,1451.0,0.0,141.0,142.0
13943,26.0,37.0,1507.0,1475.0,0.0,12.0,156.0
13944,45.0,50.0,1446.0,1422.0,0.0,53.0,162.0
13945,93.0,32.0,1260.0,1490.0,0.0,94.0,168.0
13946,118.0,87.0,1155.0,1283.0,0.0,99.0,18.0
13947,66.0,131.0,1356.0,1089.0,0.0,1.0,113.0
13948,1.0,39.0,1765.0,1465.0,0.0,19.0,90.0
13949,16.0,4.0,1598.0,1661.0,0.0,55.0,62.0
13950,2.0,6.0,1733.0,1642.0,0.0,71.0,49.0
13951,17.0,7.0,1579.0,1639.0,0.0,181.0,152.0
13952,98.0,64.0,1236.0,1365.0,0.0,114.0,127.0
13953,95.0,114.0,1251.0,1177.0,0.0,52.0,13.0
13954,102.0,104.0,1213.0,1202.0,0.0,9.0,65.0
13955,91.0,68.0,1267.0,1347.0,0.0,74.0,140.0
13956,209.0,180.0,824.0,926.0,1.0,160.0,112.0
13957,40.0,22.0,1461.0,1544.0,0.0,148.0,149.0
13958,6.0,17.0,1645.0,1579.0,0.0,202.0,40.0
13959,9.0,64.0,1623.0,1368.0,0.0,8.0,59.0
13960,41.0,34.0,1457.0,1483.0,0.0,90.0,156.0
13961,60.0,52.0,1378.0,1418.0,0.0,30.0,88.0
13962,50.0,38.0,1426.0,1468.0,0.0,25.0,141.0
13963,36.0,37.0,1479.0,1475.0,0.0,168.0,155.0
13964,49.0,93.0,1428.0,1265.0,0.0,162.0,94.0
13965,44.0,31.0,1452.0,1486.0,0.0,142.0,164.0
13966,89.0,87.0,1274.0,1282.0,0.0,74.0,18.0
13967,66.0,116.0,1351.0,1167.0,0.0,140.0,103.0
13968,10.0,25.0,1622.0,1517.0,0.0,43.0,205.0
13969,3.0,75.0,1712.0,1324.0,0.0,27.0,24.0
13970,7.0,15.0,1642.0,1600.0,0.0,174.0,182.0
13971,24.0,14.0,1539.0,1602.0,0.0,200.0,75.0
13972,97.0,98.0,1237.0,1236.0,0.0,114.0,52.0
